-2.942319667707281816e+00,-4.516039429932303229e+00
-3.781664663695494255e+00,6.106290628409052346e-01
1.568653828594834820e+00,1.179565711148910623e+00
-4.411458249694204525e+00,-4.716100309587417883e+00
3.233850522006642692e+00,1.775621599428147235e+00
-1.324809640679154299e+00,-2.457380677622903242e+00
4.410721773502984888e+00,1.663551827873100741e+00
3.767251265080478362e+00,-3.342570440420971067e+00
1.997660171066818258e+00,2.120446563936627449e+00
-4.395606899943160784e-02,3.601524463115479691e+00
-1.352085271301102232e+00,4.225666968570539694e+00
7.311532248335463890e-01,-1.272329382682588772e-01
1.031526601406984156e+00,3.279243737019072569e+00
4.778238165358125400e+00,4.654134591228578088e+00
-1.778114283546849972e+00,-3.890031553720237678e+00
-2.389843712702348633e+00,7.484345210579759211e-01
-3.114182013618124856e+00,-2.131945531482350553e+00
-8.265327477343991092e-01,-5.330239919631214462e-01
-4.802158571414116395e+00,2.982146485422973115e+00
-5.359373592229559335e-01,2.412971187436387943e+00
4.028073846207790965e+00,3.160488519442861133e-01
2.661644910076726767e+00,4.802441597037038434e+00
-3.658852233899161810e+00,3.742326889953154989e+00
3.650332131227346011e+00,-1.421448480387724089e+00
5.310612677316131069e-01,-1.940017526257982627e+00
-2.128750460361110264e+00,-1.181451706522901990e+00
1.809536776966327309e-01,-3.099205028966700581e+00
-4.147299926416903482e+00,-2.907512507656865086e+00
2.264870678269780058e+00,-7.394565237389176815e-01
2.961414992364160170e+00,-4.132673439445299302e+00
-3.010859237559331270e+00,-5.353299670985673941e-01
8.595942369063340749e-01,5.000000000000000000e+00
-3.049843554524947375e+00,-4.337042815039584553e-01
-3.058038954174206125e+00,-4.433789062925628244e-01
-9.434218223353294519e-01,-1.395719656934106379e+00
-2.829856254265802118e+00,-1.155216689384541695e+00
-3.229257233564404750e+00,-2.463607779263892184e-01
9.047471536543465476e-01,5.000000000000000000e+00
-1.093275511891944607e+00,-1.500983273183248201e+00
-1.539115774025586081e+00,-1.973359407297168744e+00
-1.540769021000947703e+00,-1.964292002452646457e+00
9.337295931438740482e-01,5.000000000000000000e+00
-1.350420848494481962e+00,-1.772891452635101395e+00
-1.707460381417408080e+00,-2.091492271951135073e+00
-1.804600156208630679e+00,-2.149400704722714828e+00
-3.518919462330024395e+00,9.878400105606308657e-01
-1.599193264683099969e+00,-1.818066520791922880e+00
-2.519026274027987178e+00,-1.702355091482228744e+00
-2.752302741409333287e+00,-1.357112603387592209e+00
-3.370823225374505849e+00,2.445971726920141975e-01
-2.248225481723963970e+00,-2.146158985945633813e+00
-1.127826108427851803e+00,-1.386894415033915529e+00
-3.030181603937082357e+00,-8.763049829645632727e-01
-1.576660959498674242e+00,-2.224037694704199097e+00
-6.956107084895712944e-01,-9.739508042424738221e-01
-7.665449023575119369e-01,-1.150714227926060929e+00
-5.594622779118072486e-01,-5.767931408590998288e-01
-6.475774503393028070e-01,-8.452767193604415752e-01
-8.188497622963790690e-01,-1.277064014970959338e+00
-3.063709012445130497e+00,-8.325925214427778442e-01
-3.899955359271674027e-01,-4.095564849216160042e-02
-3.760311518699774425e+00,1.852441437461368245e+00
-5.211518963798242865e-01,-3.792477956653321769e-01
-5.232944788040301276e-01,-3.732119214920430750e-01
-4.100855052086069819e-01,-3.861096178089624686e-01
-5.445503919926419911e-01,-2.913406002120195737e-01
1.014299989571005867e+00,5.000000000000000000e+00
-4.385368552705855905e+00,5.000000000000000000e+00
7.939026639092201520e-01,5.000000000000000000e+00
-5.372409071236496914e-01,-7.324159939295213917e-01
-4.546866959827721821e+00,5.000000000000000000e+00
-5.000000000000000000e+00,5.000000000000000000e+00
4.676357661683150369e-01,3.315810600499949246e+00
-8.375267176596157270e-02,1.115588847010043239e+00
-2.633413418300021291e-01,4.564399398020615450e-01
-4.200819311831424763e+00,3.793530128317959438e+00
-1.365997623855755183e+00,-1.776650840386404973e+00
7.948405048649496152e-01,5.000000000000000000e+00
-1.435401336903307623e+00,-1.995232658050907659e+00
-1.062020474465991793e+00,-1.746844817986942466e+00
-2.081399168794007437e+00,-2.256472761594923160e+00
-2.403235849731224949e+00,-2.184904241359726829e+00
-1.971163505348103140e+00,-2.232693675489952234e+00
-1.203018599693886248e+00,-1.805858226361531926e+00
-1.636507462847639260e+00,-2.294260663431189506e+00
-1.634484561892159959e+00,-2.263843369318657039e+00
-1.505076809534340754e+00,-2.154369459752796701e+00
-2.358518639184713273e+00,-1.743574980213426606e+00
-2.201015266386695757e+00,-2.332786003577398404e+00
-1.690926079296106277e+00,-1.847329525234159497e+00
2.128695124598944943e-01,2.250418695368612276e+00
-9.327005679942379501e-01,-1.578466636545243329e+00
-1.480742190233721889e+00,-2.140489224977835114e+00
-3.187892788725285254e+00,2.115639620714819813e-01
-1.713240909637914200e+00,-2.344125994329963714e+00
-8.298258243735521233e-01,-1.105437632651784075e+00
-1.537029775541275178e+00,-2.153308820771347332e+00
-8.894145694004720326e-01,-1.176863141825892356e+00
-8.775432898388304537e-01,-1.209420238326032848e+00
7.084407170122464237e-02,1.751484418088422146e+00
-7.823247661748791160e-01,-9.985801957326714273e-01
-5.591839756581062915e-02,8.802232684769943916e-01
-2.271399635358779534e-01,1.478660001835221394e-01
-9.375626834765178330e-01,-1.245374880539658502e+00
-1.301332054690139017e+00,-1.849411424252816794e+00
-6.859068245662154339e-01,-8.297797985059371939e-01
-2.633969525363474062e+00,-1.955561632469934974e+00
-7.788816999772549821e-01,-1.007728560192075129e+00
-2.534448873868671459e+00,-2.203106701499804476e+00
-4.338022468181833347e+00,4.394657675243244910e+00
-2.855735322685346134e+00,-5.915515787443750284e-01
-9.341150069172803327e-01,-1.444138378648103682e+00
3.556058692944930044e-01,2.655972857627323158e+00
-1.585334195696481707e+00,-1.917619163372965563e+00
-1.005201117806092448e+00,-1.461804058503765713e+00
-4.044227710086523153e+00,2.990642245967359614e+00
-1.725040059562731987e+00,-2.317300661221277647e+00
-1.573427472486999434e+00,-2.100402918116684781e+00
-1.018558391904948124e+00,-1.533375826914069151e+00
-1.552393754458247788e+00,-2.076139701009787064e+00
-9.459298539761986646e-01,-1.382280360078151027e+00
-4.056719572556484188e+00,2.994271550269340665e+00
-9.297617379485627609e-01,-1.308852824064475229e+00
-9.397830027702420708e-01,-1.774030817465662935e+00
-8.314708331715383594e-01,-1.628233793529993534e+00
-2.443656430611124364e+00,-1.663277160770873397e+00
-7.988685244916124972e-01,-1.313398030443484910e+00
-8.918718979027229210e-01,-1.417680772588404636e+00
-9.323982874570342361e-01,-1.744317439297994099e+00
-9.829257768901893400e-01,-1.575078629136998032e+00
-4.166840007274809743e+00,3.696219657070331621e+00
-8.436887434673794317e-01,-1.309406221079006727e+00
-3.120509105902919522e+00,-4.756636045171935834e-01
-3.376308152758591419e-01,-2.511343787172979347e-01
-1.033771013356916679e+00,-1.626408366600729405e+00
-9.234517980378154078e-01,-1.385780917053033079e+00
-9.946833936739469806e-01,-1.648225456080190554e+00
-9.014953675084278473e-01,-1.391830067217089795e+00
-7.951357321410812418e-01,-1.088820468233496541e+00
-4.846257948014836003e-01,-6.496310927343262875e-02
-8.367688075666146474e-01,-1.345710741074888972e+00
-1.118375780647770767e+00,-1.904392713312313301e+00
-8.752649486170804849e-01,-1.379246618581116302e+00
-4.431484184288333239e+00,5.000000000000000000e+00
-6.413350062599754153e-01,-8.312473780229838738e-01
-4.345447228978072118e-01,-5.372834528855472414e-01
-1.846997739832254126e+00,-2.357562562392972794e+00
-9.656209729758797877e-01,-1.438377918187339066e+00
-1.742391451183717521e+00,-2.230457786163888123e+00
-7.447109187800391439e-01,-9.736880509945011752e-01
-8.728187578379777989e-01,-1.354358901920851732e+00
-7.960025186456238799e-01,-1.298245644013138023e+00
-2.947796675479695150e+00,-1.036621100255195049e+00
-9.482923510692105040e-01,-1.482205110323708830e+00
-1.029735881907165584e+00,-1.639988987342821947e+00
-3.092033423767776679e+00,-5.846974314321640165e-01
-6.542546054112374776e-01,-8.144188899703310724e-01
-9.586522507192665188e-01,-1.468546381754451957e+00
-1.434802837510699813e+00,-2.025425534176383380e+00
-1.609593509071814310e+00,-2.228644540884888059e+00
-3.945065732071759701e+00,2.269849335805007584e+00
-9.556663747821607657e-01,-1.430064425594574917e+00
2.150024246528658978e-03,1.132618352752317925e+00
4.367919508068140999e-02,1.585229610709487424e+00
-1.603824129571024493e+00,-2.155295979377746640e+00
-1.497022606320111748e+00,-1.932075458391416145e+00
-2.188879820665945886e+00,-1.972416581730463303e+00
-7.509571021892336162e-01,-1.155622560953122324e+00
-9.058441689861496116e-01,-1.404909049594084802e+00
-1.661025837295741603e+00,-2.154663215914745855e+00
-2.903526367011934894e-01,-2.626643368253480659e-01
-2.667254752798866591e-01,3.685189770673318321e-01
-9.275490556288286115e-01,-1.432039596631670797e+00
-1.137501274027793663e+00,-1.654440426064500258e+00
-1.858154109476900295e+00,-2.129925194302782376e+00
-8.961215386745688960e-01,-1.367709457236984782e+00
-9.755017284753693119e-01,-1.454165158276641279e+00
-9.724124883915781226e-01,-1.630559134243472652e+00
4.146859865142307200e-01,2.871926040108256473e+00
-9.918042119325782835e-01,-1.622445471389890148e+00
-1.710583437552013919e+00,-2.155437266296833521e+00
-1.054827905611182892e+00,-1.637205277573268614e+00
-9.361409193323808609e-01,-1.333998291523644131e+00
-1.600419729676208380e+00,-2.045545226952146134e+00
-7.585154048508488955e-01,-1.033287251942321738e+00
-1.015420589142611796e+00,-1.595626936726837641e+00
-1.107743646595436893e+00,-1.612528304414000857e+00
3.520892834373556823e-01,2.480329061762272858e+00
-4.652312451359810197e-01,-3.814563578842538050e-01
-9.604790329313326325e-01,-1.507787207065926616e+00
-4.874406505239239351e-01,-3.462000574247046103e-01
-3.274888892685450692e+00,9.273483752940272495e-01
-1.105541204104631969e+00,-1.696849317048603645e+00
-5.152038713957836080e-01,-4.624964876053407892e-01
-8.742847737166474786e-01,-1.391457767132436185e+00
-4.708035409297384177e-01,-4.404464274953774350e-01
-3.181270011238197526e-01,1.108839742035865328e-01
-1.692123722530962215e+00,-2.139638173706430280e+00
3.192002938360207764e-01,2.803738886383191797e+00
-5.107224682619238010e-01,-5.154358749154619446e-01
-1.326853672048109445e-01,7.797719657367068180e-01
-4.103372155568916213e-01,-9.100428609315969197e-02
-4.360646441077431490e-01,-4.072458723987466556e-01
-6.177003305458059756e-01,-6.077146796952579422e-01
-5.221404013229413721e-01,-5.895143535415980907e-01
-5.207128244118033322e-01,-5.419869821640013186e-01
-6.796380243846105174e-01,-1.309486865584567727e+00
-3.993796998858556435e-01,-1.663579466802653783e-01
-1.804647746258254859e+00,-2.138105614686474087e+00
-4.287023875402500295e-01,-1.938974298744149394e-01
-3.462373399505844773e-01,-1.904587447471168815e-01
-1.004960351503546789e+00,-1.603522733022426650e+00
2.694344020719698918e-01,2.192586591243889771e+00
-3.223519577351847687e-01,-8.103964751624914697e-02
-1.773123779739674166e+00,-2.091149601035438454e+00
-8.482637567540676216e-01,-1.077461078366606984e+00
-1.093409842381689590e+00,-1.895849865220974984e+00
-4.028465594859200749e-01,-1.781936461728204080e-01
-2.270083623379434812e+00,-2.096194886107874300e+00
-5.555730230212034826e-01,-4.326942483868432276e-01
-4.956469841804924670e-01,-4.497596730694910505e-01
-9.793825932282596014e-01,-1.629724781633408615e+00
-2.159368236922647011e+00,-2.228406862877043260e+00
6.309780395124171548e-01,3.888667595649080155e+00
-4.824744549557475892e-01,-4.197016703180258546e-01
-4.728949407484801526e-01,-3.359630641981166121e-01
-4.743813488041954685e-01,-3.112692873635038993e-01
-1.002129517034547224e+00,-1.543529804514076176e+00
-4.765619214143121951e-01,-4.030266310937351548e-01
-1.002726067528438847e+00,-1.692861432787308829e+00
-1.753038327053409340e+00,-2.323224176467142854e+00
-1.563430970326245451e+00,-2.099012024011719824e+00
-1.697908690664128528e+00,-2.087514151264878492e+00
