9.200000000000000000e+01,7.300000000000000000e+01,7.948000046448656519e+01,7.948000000813912891e+01,7.948000037930961525e+01,5.844068460160565919e-09,1.024046921185807197e-10,4.772390680370628642e-09
4.200000000000000000e+01,1.000000000000000000e+02,7.948000921074658720e+01,7.948000053232502182e+01,7.948000053232502182e+01,1.158876017013262143e-07,6.697597104221245373e-09,6.697597104221245373e-09
5.700000000000000000e+01,5.800000000000000000e+01,7.948000231787537473e+01,7.948000050289488172e+01,7.948000264290237737e+01,2.916300164506528450e-08,6.327313509572224232e-09,3.325242040004243163e-08
8.900000000000000000e+01,9.600000000000000000e+01,7.948000596174885857e+01,7.948000107477905374e+01,7.948000131124854306e+01,7.500942192486439477e-08,1.352263525111908447e-08,1.649784271618072254e-08
9.800000000000000000e+01,2.600000000000000000e+01,7.948000063379815572e+01,7.948000002746947246e+01,7.948000076190882623e+01,7.974309911160403863e-09,3.456148525119243925e-10,9.586170385700348755e-09
5.400000000000000000e+01,6.500000000000000000e+01,7.948000289427794485e+01,7.948000010662022419e+01,7.948000757333662136e+01,3.641517288460053341e-08,1.341472322700581865e-09,9.528606715379434475e-08
2.900000000000000000e+01,3.700000000000000000e+01,7.948000010003411830e+01,7.948000000518494801e+01,7.948000273448732855e+01,1.258607377017533684e-09,6.523583328735748240e-11,3.440472225180950822e-08
4.800000000000000000e+01,9.700000000000000000e+01,7.948000286423820171e+01,7.948000456015677173e+01,7.948000537905480201e+01,3.603721939771802126e-08,5.737489642365667332e-08,6.767809257708891551e-08
8.100000000000000000e+01,1.000000000000000000e+02,7.948000898735303110e+01,7.948000249419943941e+01,7.948000249419943941e+01,1.130769127720607632e-07,3.138147251424465395e-08,3.138147251424465395e-08
4.700000000000000000e+01,1.000000000000000000e+02,7.948001299730761104e+01,7.948000432698695761e+01,7.948000432698695761e+01,1.635292854437031047e-07,5.444120475124402588e-08,5.444120475124402588e-08
8.600000000000000000e+01,1.000000000000000000e+02,6.707385108008014640e+01,7.269136891803016454e+01,7.269136891803016454e+01,1.849904108740008189e-03,8.575607047095087920e-02,8.575607047095087920e-02
7.400000000000000000e+01,9.100000000000000000e+01,7.550053703097999858e+01,6.702285091414989893e+01,7.158201272098128243e+01,1.277152655859596087e-01,1.088139120984258105e-03,6.918614967858520426e-02
9.700000000000000000e+01,1.000000000000000000e+02,6.896392200865726352e+01,1.940328515965009046e+02,1.940328515965009046e+02,3.008098593961554268e-02,1.898175527953710251e+00,1.898175527953710251e+00
2.300000000000000000e+01,1.100000000000000000e+01,6.822983148360717109e+01,1.513605244151723639e+02,2.310601586332677471e+02,1.911622828390094342e-02,1.260799468486517583e+00,2.451234632311691364e+00
9.300000000000000000e+01,4.200000000000000000e+01,6.909699473315758667e+01,6.696229829325291405e+01,7.158566474754256603e+01,3.206862932274210515e-02,1.836937005662614875e-04,6.924069824559467290e-02
9.700000000000000000e+01,1.000000000000000000e+02,7.018926811369463792e+01,8.724015418970893165e+01,8.724015418970893165e+01,4.838339228819469456e-02,3.030642896147711651e-01,3.030642896147711651e-01
7.700000000000000000e+01,1.000000000000000000e+02,7.313405151908439450e+01,9.981293650921587357e+01,9.981293650921587357e+01,9.236820790267948056e-02,4.908579015566224002e-01,4.908579015566224002e-01
8.800000000000000000e+01,6.800000000000000000e+01,7.028611859627227432e+01,7.561482286114464557e+01,8.063566660584866952e+01,4.983000143797268466e-02,1.294222981500320058e-01,2.044162301097635082e-01
9.800000000000000000e+01,1.000000000000000000e+02,7.373442605964251584e+01,9.767838087705266048e+01,9.767838087705266048e+01,1.013357141096715847e-01,4.589750691120635939e-01,4.589750691120635939e-01
9.800000000000000000e+01,1.000000000000000000e+02,6.790758187917012378e+01,9.963747975471034124e+01,9.963747975471034124e+01,1.430294068962092470e-02,4.882371882705053845e-01,4.882371882705053845e-01
7.900000000000000000e+01,2.600000000000000000e+01,6.749318184624544870e+01,7.984562517210402177e+01,1.003386699945274501e+02,8.113246396496576196e-03,1.926157605990144739e-01,4.987105301647116740e-01
8.300000000000000000e+01,1.100000000000000000e+01,7.531430379179103340e+01,1.236143989255690627e+02,1.270190777583926831e+02,1.249335891230923118e-01,8.463689159905759540e-01,8.972229687586658065e-01
9.400000000000000000e+01,2.800000000000000000e+01,7.115066422564950699e+01,6.818204455145952636e+01,7.527710499119393717e+01,6.274330434129206380e-02,1.840245782613179198e-02,1.243779685017764591e-01
8.900000000000000000e+01,1.000000000000000000e+02,6.902459451487463582e+01,7.780572589373930725e+01,7.780572589373930725e+01,3.098722202949414153e-02,1.621467646563002907e-01,1.621467646563002907e-01
9.900000000000000000e+01,3.500000000000000000e+01,6.931417282725405471e+01,6.746401221865959030e+01,9.248648592524295964e+01,3.531251422336149220e-02,7.677553676767549275e-03,3.814262274121427154e-01
7.700000000000000000e+01,9.700000000000000000e+01,7.337049244933601244e+01,6.698590454993860988e+01,6.699783138774198221e+01,9.589981253675891604e-02,5.362890207409563847e-04,7.144344696337470496e-04
9.900000000000000000e+01,1.000000000000000000e+02,8.095404853922903499e+01,2.394280250132583774e+02,2.394280250132583774e+02,2.091717481587607452e-01,2.576221434103934005e+00,2.576221434103934005e+00
1.000000000000000000e+02,1.000000000000000000e+02,6.935403065270165257e+01,1.145947839768125647e+02,1.145947839768125647e+02,3.590785142198132246e-02,7.116472588022787482e-01,7.116472588022787482e-01
9.400000000000000000e+01,1.000000000000000000e+02,7.070911741641208437e+01,8.890902579370741421e+01,8.890902579370741421e+01,5.614813168651353742e-02,3.279914233563466786e-01,3.279914233563466786e-01
1.000000000000000000e+02,2.900000000000000000e+01,6.895697651262419470e+01,9.715066017129881004e+01,1.242208765398907531e+02,2.997724440066007121e-02,4.510927583465094148e-01,8.554275808796227842e-01
8.900000000000000000e+01,5.100000000000000000e+01,6.744978337231820831e+01,6.698863374913230473e+01,7.324829829933798919e+01,7.465024231787982696e-03,5.770537585108571031e-04,9.407465719698261675e-02
8.200000000000000000e+01,1.000000000000000000e+02,6.869375321205183127e+01,1.513850262890974534e+02,1.513850262890974534e+02,2.604560436223791325e-02,1.261165441211313576e+00,1.261165441211313576e+00
7.400000000000000000e+01,1.000000000000000000e+02,6.736687079401454525e+01,8.722368918368159996e+01,8.722368918368159996e+01,6.226598865041708258e-03,3.028183597263868210e-01,3.028183597263868210e-01
7.900000000000000000e+01,1.900000000000000000e+01,6.831237809319877385e+01,6.895730186883469059e+01,7.876968247067111406e+01,2.034918735173668267e-02,2.998210409013723349e-02,1.765449211451995681e-01
8.800000000000000000e+01,1.100000000000000000e+01,7.028424354456507217e+01,9.946899415602945282e+01,1.237007311638447220e+02,4.980199469103912396e-02,4.857205997913285889e-01,8.476584191761720177e-01
7.900000000000000000e+01,1.000000000000000000e+02,6.862713826005735029e+01,7.215188532396879850e+01,7.215188532396879850e+01,2.505060881340324605e-02,7.769806309139351552e-02,7.769806309139351552e-02
6.300000000000000000e+01,8.000000000000000000e+01,7.570852795942698776e+01,8.989893957501003285e+01,1.221234197518207196e+02,1.308219262050333842e-01,3.427772901420467200e-01,8.240988760540808311e-01
8.100000000000000000e+01,2.200000000000000000e+01,6.728092389739175871e+01,6.754328379247634473e+01,9.918683933117662832e+01,4.942851342669990315e-03,8.861595107936397556e-03,4.815061886658196233e-01
8.200000000000000000e+01,8.600000000000000000e+01,8.155747239893591427e+01,9.726617927521543550e+01,1.051146371423618859e+02,2.181848005815670011e-01,4.528182117283858221e-01,5.700468579889750309e-01
8.800000000000000000e+01,1.000000000000000000e+02,6.806710403005592980e+01,8.155512850582910289e+01,8.155512850582910289e+01,1.668564645341190367e-02,2.181497909757893761e-01,2.181497909757893761e-01
8.700000000000000000e+01,9.200000000000000000e+01,7.967703611643068484e+01,8.115080879491840449e+01,9.228533867988008410e+01,2.597265151211290701e-02,4.494989434610362905e-02,1.883252469724451261e-01
3.100000000000000000e+01,2.400000000000000000e+01,8.072777676589868179e+01,8.670641564661431744e+01,9.856723650053920949e+01,3.950266245040800345e-02,1.164874536004934513e-01,2.692149948562865269e-01
4.800000000000000000e+01,5.900000000000000000e+01,8.308257146644025681e+01,8.011215772686261971e+01,1.185282446140969341e+02,6.982451025547592449e-02,3.157555661682492215e-02,5.262457457390797844e-01
8.500000000000000000e+01,9.700000000000000000e+01,9.662059741073736063e+01,8.023125847529291832e+01,9.763484910454798182e+01,2.441488206378749082e-01,3.310917428911823446e-02,2.572089763655419081e-01
9.400000000000000000e+01,1.000000000000000000e+00,8.099139581774154806e+01,9.334334336623385298e+01,1.158077604530642759e+02,4.289719054521699132e-02,2.019487943115356177e-01,4.912150457515359614e-01
6.400000000000000000e+01,6.300000000000000000e+01,7.955554423810309572e+01,8.390362075401192499e+01,9.927690628458046262e+01,2.440824411670228233e-02,8.039686780854916892e-02,2.783531584416748528e-01
9.600000000000000000e+01,8.400000000000000000e+01,9.146126262267281959e+01,7.970901727783893875e+01,1.046816658267642595e+02,1.777139147910484496e-01,2.638446147101393413e-02,3.479483109292333953e-01
1.000000000000000000e+02,9.800000000000000000e+01,8.787152982421274316e+01,8.551233120253021980e+01,1.044346059840277405e+02,1.314902114887039342e-01,1.011116559687126326e-01,3.447670098381115933e-01
8.500000000000000000e+01,5.200000000000000000e+01,9.759413934632254950e+01,9.759458374873017306e+01,9.763364755642146520e+01,2.566847713922553731e-01,2.566904938028609084e-01,2.571935044607451815e-01
7.200000000000000000e+01,3.800000000000000000e+01,8.238376439215004154e+01,7.868967181218087603e+01,1.012710409847953343e+02,6.082622189222308684e-02,1.325871506799999357e-02,3.040309166211092040e-01
6.000000000000000000e+01,6.500000000000000000e+01,7.926515869530399527e+01,8.407703386824488234e+01,9.714424097373890277e+01,2.066905350636104657e-02,8.262984635906368835e-02,2.508915912147682836e-01
2.600000000000000000e+01,8.100000000000000000e+01,8.054435182072899124e+01,7.988183214047741387e+01,9.616325727931626943e+01,3.714076513944108981e-02,2.860973655005688218e-02,2.382598155976857202e-01
5.800000000000000000e+01,5.600000000000000000e+01,8.194343082052232319e+01,8.184436385996791330e+01,8.664565496925126808e+01,5.515620423026431490e-02,5.388055446778157453e-02,1.157050601242759769e-01
1.000000000000000000e+02,9.700000000000000000e+01,9.761402058589212061e+01,9.761600437851927836e+01,9.761657462007863728e+01,2.569407749921726047e-01,2.569663195791820898e-01,2.569736623754653726e-01
9.900000000000000000e+01,2.700000000000000000e+01,9.759389726055681535e+01,8.599141819570355949e+01,9.761860645086224508e+01,2.566816541405719798e-01,1.072806875573469321e-01,2.569998255326068626e-01
2.800000000000000000e+01,2.800000000000000000e+01,7.993845023621459234e+01,8.081997512055654909e+01,8.963269021382507162e+01,2.933878748666747180e-02,4.068986763528911754e-02,1.541680429284712217e-01
9.400000000000000000e+01,3.300000000000000000e+01,8.207884367261991088e+01,8.280943267877192682e+01,8.980319653213398112e+01,5.689986701802619840e-02,6.630739993268001953e-02,1.563635917091679706e-01
9.900000000000000000e+01,8.400000000000000000e+01,8.184755327685824966e+01,8.605615466030522498e+01,1.004233122307170305e+02,5.392162344653944617e-02,1.081142758215970778e-01,2.931150171351665779e-01
9.800000000000000000e+01,6.300000000000000000e+01,8.135458682501105443e+01,8.032608956439777614e+01,1.026302148763696493e+02,4.757387104057504701e-02,3.433028025235358716e-02,3.215325119285301625e-01
3.300000000000000000e+01,2.800000000000000000e+01,8.108194099284176559e+01,8.163364319877095454e+01,1.018505438152402292e+02,4.406310832914974579e-02,5.116717999962603486e-02,3.114929669745072349e-01
7.800000000000000000e+01,8.200000000000000000e+01,9.029506332883734387e+01,8.191870875128626039e+01,8.618160014624186260e+01,1.626971842497726972e-01,5.483786700085326038e-02,1.097295924058957761e-01
5.600000000000000000e+01,2.500000000000000000e+01,7.921018589915385633e+01,8.112185960655079953e+01,1.114613902661656795e+02,1.996118850314009679e-02,4.457712601790887047e-02,4.352483938470986802e-01
9.300000000000000000e+01,6.600000000000000000e+01,9.759432718154812392e+01,9.759394217738145016e+01,9.759765722828868206e+01,2.566871900791672378e-01,2.566822325184323073e-01,2.567300698981288543e-01
3.000000000000000000e+00,9.800000000000000000e+01,9.209176365050400648e+01,8.083241358366282725e+01,8.330169622992355016e+01,1.858326506631987063e-01,4.085003326890072894e-02,7.264610133818637239e-02
9.900000000000000000e+01,8.900000000000000000e+01,8.548960727331355258e+01,7.885647494819932035e+01,1.130551681538718753e+02,1.008190480725412869e-01,1.540657929692665178e-02,4.557709007709487281e-01
6.600000000000000000e+01,5.600000000000000000e+01,7.954392902262877385e+01,7.912884024638134406e+01,8.177168161734267926e+01,2.425867914793686936e-02,1.891372967269311714e-02,5.294465126632350027e-02
5.200000000000000000e+01,5.700000000000000000e+01,8.261643410994567205e+01,8.126238702690821469e+01,9.489000447788380654e+01,6.382222649942925763e-02,4.638664726897010621e-02,2.218645953886661248e-01
2.300000000000000000e+01,2.300000000000000000e+01,7.969762019303364298e+01,8.209677146300475670e+01,1.103391828111453208e+02,2.623770529273302191e-02,5.713071675257223869e-02,4.207981304551290935e-01
9.500000000000000000e+01,7.700000000000000000e+01,9.858943345828473070e+01,9.291678963079465348e+01,9.859243912236503604e+01,2.695008171296000010e-01,1.964562146638508533e-01,2.695395199892485216e-01
5.700000000000000000e+01,7.900000000000000000e+01,7.946086907118159104e+01,8.185983514361032576e+01,1.109019725072143956e+02,2.318914590756624566e-02,5.407977264499522901e-02,4.280449717642853535e-01
2.800000000000000000e+01,2.800000000000000000e+01,8.073191480256785724e+01,7.872473974107252559e+01,9.866571431937870784e+01,3.955594646623565580e-02,1.371027222601762900e-02,2.704830584519535286e-01
8.800000000000000000e+01,9.400000000000000000e+01,7.895250845778929261e+01,8.161910144209355167e+01,8.559284262240072394e+01,1.664316839800793202e-02,5.097993100815806367e-02,1.021483726809261916e-01
2.900000000000000000e+01,5.600000000000000000e+01,7.839346378136183091e+01,8.019527021551115809e+01,9.165056371028045135e+01,9.444550365205181541e-03,3.264576635991709580e-02,1.801514770831889600e-01
8.800000000000000000e+01,1.400000000000000000e+01,8.212054606282021041e+01,8.275416849519564266e+01,1.005705568861121009e+02,5.743685375766435786e-02,6.559578283795577947e-02,2.950110338155048084e-01
3.600000000000000000e+01,1.500000000000000000e+01,7.876712705803065262e+01,8.180650087786682434e+01,9.052808814042717245e+01,1.425607852215627150e-02,5.339300641085279603e-02,1.656977612725621385e-01
7.900000000000000000e+01,5.000000000000000000e+01,8.302793488517156106e+01,8.133134460025495116e+01,9.244681844122192160e+01,6.912097457084168117e-02,4.727458923841044297e-02,1.904045640126439121e-01
4.200000000000000000e+01,7.000000000000000000e+01,7.937938296626018086e+01,8.422330389663179062e+01,1.012841497868185456e+02,2.213987852511182380e-02,8.451331311655671530e-02,3.041997139688198404e-01
5.000000000000000000e+01,8.100000000000000000e+01,7.921872848357521946e+01,7.827134925287181488e+01,8.625527592771280183e+01,2.007118830253957001e-02,7.872125326703815693e-03,1.106782890511563977e-01
8.500000000000000000e+01,2.200000000000000000e+01,8.277252819908774484e+01,7.973235716901101000e+01,8.781210414334125858e+01,6.583219416801118495e-02,2.668500088863010045e-02,1.307250082840749617e-01
7.100000000000000000e+01,3.600000000000000000e+01,8.045724610089482098e+01,7.886558869396112925e+01,1.001336841872045369e+02,3.601913598885944645e-02,1.552393373630096135e-02,2.893855805717813756e-01
5.700000000000000000e+01,4.000000000000000000e+01,8.260945564889676973e+01,7.983874213963285627e+01,8.188228273474480545e+01,6.373236735638389272e-02,2.805488204523383725e-02,5.436882223467433967e-02
4.200000000000000000e+01,5.900000000000000000e+01,8.042724009450547840e+01,8.165178176394832121e+01,8.705640142804895731e+01,3.563275939358075822e-02,5.140074380566990453e-02,1.209940951332598713e-01
3.600000000000000000e+01,8.200000000000000000e+01,8.291078799394232135e+01,8.043429506791291317e+01,1.053363888965533590e+02,6.761251601779970366e-02,3.572360375885805933e-02,3.563789453586577727e-01
3.100000000000000000e+01,6.600000000000000000e+01,8.230820992583440443e+01,7.944795854849211025e+01,8.803321293792231472e+01,5.985333409521514242e-02,2.302290173180676983e-02,1.335721470244954634e-01
8.400000000000000000e+01,7.400000000000000000e+01,8.296249195982376534e+01,7.766091625860691749e+01,8.429352996834231249e+01,6.827828946463776472e-02,1.179833385167274856e-05,8.541758908501566327e-02
9.100000000000000000e+01,1.600000000000000000e+01,8.267195234796034242e+01,8.537038666617890215e+01,8.743664927162967615e+01,6.453711496214713239e-02,9.928388702264880072e-02,1.258904103995580614e-01
2.300000000000000000e+01,7.900000000000000000e+01,8.049904410756428774e+01,8.012699287110957869e+01,9.387534882279176429e+01,3.655735394751855744e-02,3.176658345492637536e-02,2.087992379962885503e-01
1.400000000000000000e+01,1.300000000000000000e+01,7.920190272416223820e+01,7.895658217706632342e+01,9.854116413738444180e+01,1.985452902603968006e-02,1.669562422181724085e-02,2.688792703757976743e-01
9.200000000000000000e+01,2.700000000000000000e+01,8.222911846014704906e+01,8.133170850872151902e+01,8.898760046430516013e+01,5.883490162435040666e-02,4.727927515737216646e-02,1.458614533132264190e-01
3.300000000000000000e+01,3.600000000000000000e+01,7.988497343953852692e+01,7.906956343527897957e+01,9.223303157566640209e+01,2.865018593276500575e-02,1.815044341075177856e-02,1.876517071293639649e-01
6.600000000000000000e+01,9.300000000000000000e+01,8.588795010567999100e+01,8.469642124935145944e+01,8.573868995193194564e+01,1.059483660272984157e-01,9.060547578356249743e-02,1.040263964966771787e-01
1.800000000000000000e+01,4.800000000000000000e+01,8.394420841887557572e+01,8.018386454824032228e+01,9.189060333833624838e+01,8.091950062935332477e-02,3.249889966830190463e-02,1.832423813847058047e-01
9.200000000000000000e+01,3.700000000000000000e+01,8.223067229060397665e+01,8.194719279003524548e+01,9.056438766526358108e+01,5.885490974251841867e-02,5.520464576403874557e-02,1.661651772503680846e-01
4.200000000000000000e+01,1.000000000000000000e+02,8.105751373727821374e+01,8.050442637956028591e+01,8.050442637956028591e+01,4.374856730978904373e-02,3.662665953592955659e-02,3.662665953592955659e-02
6.700000000000000000e+01,3.500000000000000000e+01,8.432153142002202628e+01,8.151809020579732135e+01,9.857995039484066524e+01,8.577815374738642640e-02,4.967924550344225004e-02,2.693787071187312421e-01
2.900000000000000000e+01,5.900000000000000000e+01,8.273201722337340414e+01,8.045362468094916153e+01,9.771159594728439401e+01,6.531054884591047660e-02,3.597250426151384073e-02,2.581972179665773526e-01
8.800000000000000000e+01,1.900000000000000000e+01,7.967070107220688158e+01,7.982064175916504212e+01,8.511056777273243767e+01,2.589107741703431873e-02,2.782180993001603930e-02,9.593829220618646514e-02
1.000000000000000000e+01,4.800000000000000000e+01,8.250946373518706878e+01,8.228522947685597444e+01,9.708376794575605118e+01,6.244480730346475134e-02,5.955742308596417844e-02,2.501129016965755181e-01
4.000000000000000000e+01,2.700000000000000000e+01,8.264994099240570335e+01,7.931668574189335175e+01,8.492224510400184556e+01,6.425368262175774892e-02,2.133254882685237108e-02,9.351332866342840222e-02
6.900000000000000000e+01,1.600000000000000000e+01,8.193122168665914273e+01,8.267626056075219765e+01,9.893329115290957532e+01,5.499899158716387015e-02,6.459259027494464178e-02,2.739285494837700452e-01
1.100000000000000000e+01,1.000000000000000000e+01,6.670999999999999375e+01,6.670999999999999375e+01,6.670999999999999375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+01,6.670999999999999375e+01,6.670999999999999375e+01,6.670999999999999375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+01,6.670999999999999375e+01,6.670999999999999375e+01,6.670999999999999375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+01,6.670999999999999375e+01,6.670999999999999375e+01,6.670999999999999375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+01,6.670999999999999375e+01,6.670999999999999375e+01,6.670999999999999375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+01,6.670999999999999375e+01,6.670999999999999375e+01,6.670999999999999375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+01,6.670999999999999375e+01,6.670999999999999375e+01,6.670999999999999375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+01,6.670999999999999375e+01,6.670999999999999375e+01,6.670999999999999375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+01,6.670999999999999375e+01,6.670999999999999375e+01,6.670999999999999375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+01,6.670999999999999375e+01,6.670999999999999375e+01,6.670999999999999375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+01,6.670999999999999375e+01,6.670999999999999375e+01,6.670999999999999375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+01,6.670999999999999375e+01,6.670999999999999375e+01,6.670999999999999375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+01,6.670999999999999375e+01,6.670999999999999375e+01,6.670999999999999375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+01,6.670999999999999375e+01,6.670999999999999375e+01,6.670999999999999375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+01,6.670999999999999375e+01,6.670999999999999375e+01,6.670999999999999375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+01,6.670999999999999375e+01,6.670999999999999375e+01,6.670999999999999375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+01,6.670999999999999375e+01,6.670999999999999375e+01,6.670999999999999375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+01,6.670999999999999375e+01,6.670999999999999375e+01,6.670999999999999375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+01,6.670999999999999375e+01,6.670999999999999375e+01,6.670999999999999375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+01,6.670999999999999375e+01,6.670999999999999375e+01,6.670999999999999375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+01,6.670999999999999375e+01,6.670999999999999375e+01,6.670999999999999375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+01,6.670999999999999375e+01,6.670999999999999375e+01,6.670999999999999375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+01,6.670999999999999375e+01,6.670999999999999375e+01,6.670999999999999375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+01,6.670999999999999375e+01,6.670999999999999375e+01,6.670999999999999375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+01,6.670999999999999375e+01,6.670999999999999375e+01,6.670999999999999375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
